comment_text,label
"Douthat - you fail to highlight how he uses a logical fallacy to try to divert attention.  Thus, he inserts a comparison of eucharist for divorced/remarried after a process to Canada and euthanasia.  
First - these are completely different questions and issues
Second - his view of eucharist ignores the history of catholic tradition and sacrament understanding.  For hundreds of years, eucharist was a sacrament of reconciliation and mercy - it is not given just to those who are *perfect*.
Third - kag1982 hits another Douthat knee jerk.  He is a convert (use this term for him deliberately) and thus is threatened by John XXIII's desire to address the greatest scandal - Christianity's divisions as scandal.  Douthat sees this as black and white; church makes right.",1
Somebody made an unimaginably grievous error.  Will there be commensurate consequences?  Very unlikely.,0
"So there is no duty to protect and intervene in cases of genocide if it happens in an Asian country? What about African countries? Latin American, are those ok because they are majority Christian? Or is it just in European countries?",1
"Aloha

This is the first of two I will raise comments. For those of you who don't know  me I am probably the only one with rail experience having been involved in 5 start up rail projects and stayed until the projects were into revenue service.I have watched this project almost from the beginning. THIS PROJECT SHOULD HAVE ALREADY BEEN COMPLETE AND INTO REVENUE SERVICE. THIS PROJECT IS A DISGRACE.

ALOHA",0
"""Who in the world hikes in flip flops?""  Well, as funny as it sounds, when I trekked in Nepal all of the sherpas wore flip flops--while carrying large loads and walking up and down wet rocks/mountains. It was really impressive. But they are in a different class than the local unprepared tourists at Hanging Lake.",0
And if Mohamed was a profet like Balaam?,0
"Bill, those e-mails about how congress gets free medical and paychecks for life are hoaxes.  http://www.factcheck.org/2015/01/congressional-pensions-update/",0
"I think we are missing something crucial about Trump supporters, and I say ""we"" because I agree with most of what you write in NCR.  

I watched the news report of Trump's ""100-Day"" rally in PA and paid particular attention to shots of the crowd -- no one stood out in a country bumpkin, redneck, camo-wearing, alt-right kind of way; they looked exactly like the crowds marching for science, for the environment, for women -- and there were a LOT of women present.  

I know you can't determine ideologies from faces,  but honestly, all I saw were normal-looking Americans who support this (preemptively deleted) president wholeheartedly.  Clearly, they want and need something different in a leader than Progressives do -- and clearly they are willing to overlook his faults, major and minor, to support his leadership. 

1/2, continued...",0
It's simple really. There's no need for the fuss. Nothing will ever beat an Ontario field-ripened beefsteak tomato.,0
"We can both agree MLK spoke most eloquently about many things. It is nice you revel in your own form of blackness, whatever that may be to you; as far as I’m aware, there is no uniform definition. Rather, it seems to be a highly personalized concept based as much upon life experience and genealogy as it is skin color. I hope there is something wonderful in each of us that we choose to celebrate…à bientôt.",0
